[08:01:55] MySQL Database Connected
[08:10:07] 171 ItemTypes catched 
[08:10:07] 110 ItemPets catched 
[08:10:07] 2476 NpcTemplates catched 
[08:10:07] 138 NpcSpawns catched 
[08:10:07] 50 NpcItems catched 
[08:10:08] 19801 NpcMessages catched 
[08:10:08] 6 NpcReplies catched 
[08:10:08] 18 Triggers catched
[08:10:08] 59 Handlers Readed
[08:10:08] 89 Messages Readed
[08:10:08] WorldServer start in 10811 ms.
[15:38:09] MySQL Database Connected
[15:38:09] 16 Breeds catched
[15:38:09] 256 Heads catched
[15:38:09] 561 Effects catched
[15:38:17] 11260 DofusMaps catched
[15:38:17] 454 StatedElements catched
[15:38:17] 802 InteractiveElements catched
[15:38:17] 74 HouseInformations catched
[15:38:17] 120 InteractiveDoors catched
[15:38:17] 3614 MapPositions uncatched
[15:38:17] 14681 MapPositions catched
[15:38:17] 42 MapZaaps catched
[15:38:18] 15228 SpellLevels catched 
[15:38:18] 4772 Spells catched 
[15:38:18] 1179 LearnableSpells catched 
[15:38:18] 9780 ItemTemplates catched 
[15:38:18] 4489 Weapons catched 
[15:38:18] 363 ItemSets catched 
[15:38:18] 171 ItemTypes catched 
[15:38:18] 110 ItemPets catched 
[15:38:18] 2476 NpcTemplates catched 
[15:38:18] 138 NpcSpawns catched 
[15:38:18] 50 NpcItems catched 
[15:38:18] 19801 NpcMessages catched 
[15:38:18] 6 NpcReplies catched 
[15:38:18] 18 Triggers catched
[15:38:19] 59 Handlers Readed
[15:38:19] 89 Messages Readed
[15:38:19] WorldServer start in 10091 ms.
[15:49:13] MySQL Database Connected
[15:49:13] 16 Breeds catched
[15:49:13] 256 Heads catched
[15:49:13] 561 Effects catched
[15:49:21] 11260 DofusMaps catched
[15:49:21] 454 StatedElements catched
[15:49:21] 802 InteractiveElements catched
[15:49:21] 74 HouseInformations catched
[15:49:21] 120 InteractiveDoors catched
[15:49:21] 3614 MapPositions uncatched
[15:49:21] 14681 MapPositions catched
[15:49:21] 42 MapZaaps catched
[15:49:22] 15228 SpellLevels catched 
[15:49:22] 4772 Spells catched 
[15:49:22] 1179 LearnableSpells catched 
[15:49:22] 9780 ItemTemplates catched 
[15:49:22] 4489 Weapons catched 
[15:49:22] 363 ItemSets catched 
[15:49:22] 171 ItemTypes catched 
[15:49:22] 110 ItemPets catched 
[15:49:22] 2476 NpcTemplates catched 
[15:49:22] 138 NpcSpawns catched 
[15:49:22] 50 NpcItems catched 
[15:49:23] 19801 NpcMessages catched 
[15:49:23] 6 NpcReplies catched 
[15:49:23] 18 Triggers catched
[15:49:23] 59 Handlers Readed
[15:49:23] 89 Messages Readed
[15:49:23] WorldServer start in 10268 ms.
[22:00:11] MySQL Database Connected
[22:00:11] 16 Breeds catched
[22:00:11] 256 Heads catched
[22:00:11] 561 Effects catched
[22:00:20] 11260 DofusMaps catched
[22:00:20] 454 StatedElements catched
[22:00:20] 802 InteractiveElements catched
[22:00:20] 74 HouseInformations catched
[22:00:20] 120 InteractiveDoors catched
[22:00:21] 3614 MapPositions uncatched
[22:00:21] 14681 MapPositions catched
[22:00:21] 42 MapZaaps catched
[22:00:21] 15228 SpellLevels catched 
[22:00:21] 4772 Spells catched 
[22:00:21] 1179 LearnableSpells catched 
[22:00:21] 9780 ItemTemplates catched 
[22:00:21] 4489 Weapons catched 
[22:00:21] 363 ItemSets catched 
[22:00:21] 171 ItemTypes catched 
[22:00:21] 110 ItemPets catched 
[22:00:22] 2476 NpcTemplates catched 
[22:00:22] 138 NpcSpawns catched 
[22:00:22] 50 NpcItems catched 
[22:00:22] 19801 NpcMessages catched 
[22:00:22] 6 NpcReplies catched 
[22:00:22] 18 Triggers catched
[22:00:22] 60 Handlers Readed
[22:00:22] 91 Messages Readed
[22:00:22] WorldServer start in 11839 ms.
[22:25:09] MySQL Database Connected
[22:25:09] 16 Breeds catched
[22:25:09] 256 Heads catched
[22:25:09] 561 Effects catched
[22:25:18] 11260 DofusMaps catched
[22:25:18] 454 StatedElements catched
[22:25:18] 802 InteractiveElements catched
[22:25:19] 74 HouseInformations catched
[22:25:19] 120 InteractiveDoors catched
[22:25:22] 3614 MapPositions uncatched
[22:25:22] 14681 MapPositions catched
[22:25:22] 42 MapZaaps catched
[22:25:27] 15228 SpellLevels catched 
[22:25:29] 4772 Spells catched 
[22:25:29] 1179 LearnableSpells catched 
[22:25:31] 9780 ItemTemplates catched 
[22:25:34] 4489 Weapons catched 
[22:25:34] 363 ItemSets catched 
[22:25:34] 171 ItemTypes catched 
[22:25:34] 110 ItemPets catched 
[22:25:36] 2476 NpcTemplates catched 
[22:25:36] 138 NpcSpawns catched 
[22:25:36] 50 NpcItems catched 
[22:25:36] 19801 NpcMessages catched 
[22:25:36] 6 NpcReplies catched 
[22:25:36] 18 Triggers catched
[22:25:36] 61 Handlers Readed
[22:25:37] 92 Messages Readed
[22:25:37] WorldServer start in 27986 ms.
[22:31:30] MySQL Database Connected
[22:31:30] 16 Breeds catched
[22:31:30] 256 Heads catched
[22:31:30] 561 Effects catched
[22:31:39] 11260 DofusMaps catched
[22:31:39] 454 StatedElements catched
[22:31:39] 802 InteractiveElements catched
[22:31:39] 74 HouseInformations catched
[22:31:39] 120 InteractiveDoors catched
[22:31:40] 3614 MapPositions uncatched
[22:31:40] 14681 MapPositions catched
[22:31:40] 42 MapZaaps catched
[22:31:40] 15228 SpellLevels catched 
[22:31:40] 4772 Spells catched 
[22:31:40] 1179 LearnableSpells catched 
[22:31:40] 9780 ItemTemplates catched 
[22:31:40] 4489 Weapons catched 
[22:31:40] 363 ItemSets catched 
[22:31:40] 171 ItemTypes catched 
[22:31:40] 110 ItemPets catched 
[22:31:41] 2476 NpcTemplates catched 
[22:31:41] 138 NpcSpawns catched 
[22:31:41] 50 NpcItems catched 
[22:31:41] 19801 NpcMessages catched 
[22:31:41] 6 NpcReplies catched 
[22:31:41] 18 Triggers catched
[22:31:41] 61 Handlers Readed
[22:31:41] 92 Messages Readed
[22:31:41] WorldServer start in 11325 ms.
[22:36:17] MySQL Database Connected
[22:36:17] 16 Breeds catched
[22:36:17] 256 Heads catched
[22:36:17] 561 Effects catched
[22:36:25] 11260 DofusMaps catched
[22:36:25] 454 StatedElements catched
[22:36:25] 802 InteractiveElements catched
[22:36:25] 74 HouseInformations catched
[22:36:25] 120 InteractiveDoors catched
[22:36:25] 3614 MapPositions uncatched
[22:36:25] 14681 MapPositions catched
[22:36:25] 42 MapZaaps catched
[22:36:25] 15228 SpellLevels catched 
[22:36:25] 4772 Spells catched 
[22:36:25] 1179 LearnableSpells catched 
[22:36:26] 9780 ItemTemplates catched 
[22:36:26] 4489 Weapons catched 
[22:36:26] 363 ItemSets catched 
[22:36:26] 171 ItemTypes catched 
[22:36:26] 110 ItemPets catched 
[22:36:26] 2476 NpcTemplates catched 
[22:36:26] 138 NpcSpawns catched 
[22:36:26] 50 NpcItems catched 
[22:36:26] 19801 NpcMessages catched 
[22:36:26] 6 NpcReplies catched 
[22:36:26] 18 Triggers catched
[22:36:27] 62 Handlers Readed
[22:37:32] MySQL Database Connected
[22:37:32] 16 Breeds catched
[22:37:32] 256 Heads catched
[22:37:32] 561 Effects catched
[22:37:42] 11260 DofusMaps catched
[22:37:42] 454 StatedElements catched
[22:37:42] 802 InteractiveElements catched
[22:37:42] 74 HouseInformations catched
[22:37:42] 120 InteractiveDoors catched
[22:37:42] 3614 MapPositions uncatched
[22:37:42] 14681 MapPositions catched
[22:37:42] 42 MapZaaps catched
[22:37:42] 15228 SpellLevels catched 
[22:37:43] 4772 Spells catched 
[22:37:43] 1179 LearnableSpells catched 
[22:37:43] 9780 ItemTemplates catched 
[22:37:43] 4489 Weapons catched 
[22:37:43] 363 ItemSets catched 
[22:37:43] 171 ItemTypes catched 
[22:37:43] 110 ItemPets catched 
[22:37:43] 2476 NpcTemplates catched 
[22:37:43] 138 NpcSpawns catched 
[22:37:43] 50 NpcItems catched 
[22:37:43] 19801 NpcMessages catched 
[22:37:43] 6 NpcReplies catched 
[22:37:43] 18 Triggers catched
[22:37:44] 62 Handlers Readed
[22:37:44] 93 Messages Readed
[22:37:44] WorldServer start in 12474 ms.
